Gesture,Image Path,T0_x,T0_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,Thumb_x,Thumb_y,I3_x,I3_y,I2_x,I2_y,I1_x,I1_y,Index_x,Index_y,M3_x,M3_y,M2_x,M2_y,M1_x,M1_y,Middle_x,Middle_y,R3_x,R3_y,R2_x,R2_y,R1_x,R1_y,Ring_x,Ring_y,L3_x,L3_y,L2_x,L2_y,L1_x,L1_y,Little_x,Little_y
cursor,1.png,0.6588235294117647,0.6351351351351351,0.6177685950413223,0.6391752577319587,0.6174757281553398,0.5972696245733788,0.6453382084095064,0.5733333333333334,0.6678571428571428,0.6065573770491803,0.6317829457364341,0.5181518151815181,0.6519337016574586,0.4831081081081081,0.6678383128295253,0.4657980456026059,0.6761268781302171,0.46107784431137727,0.653846153846154,0.5256410256410257,0.6636528028933092,0.5780730897009967,0.6506469500924215,0.6456456456456456,0.6454033771106942,0.6833333333333333,0.6808118081180812,0.5477707006369427,0.6848591549295775,0.6096774193548387,0.6561922365988909,0.6482084690553747,0.6424474187380498,0.6488294314381271,0.702276707530648,0.5889967637540453,0.6884681583476764,0.6387096774193549,0.6732851985559567,0.6709677419354838,0.6611111111111111,0.6633986928104576
cursor,2.png,0.6568627450980392,0.652027027027027,0.615702479338843,0.6391752577319587,0.6174757281553398,0.5938566552901025,0.6453382084095064,0.5766666666666667,0.6660714285714285,0.6032786885245902,0.6337209302325582,0.5214521452145214,0.6556169429097606,0.4797297297297297,0.6713532513181019,0.4690553745928339,0.6811352253756261,0.4670658682634731,0.651923076923077,0.5384615384615384,0.6618444846292948,0.574750830564784,0.6469500924214417,0.6456456456456456,0.6454033771106942,0.6861111111111111,0.6771217712177122,0.5636942675159236,0.6813380281690141,0.603225806451613,0.6543438077634011,0.6449511400651466,0.6443594646271511,0.6555183946488294,0.6987740805604203,0.6019417475728155,0.6867469879518072,0.6290322580645162,0.6714801444043321,0.6580645161290323,0.6648148148148149,0.6601307189542485
cursor,3.png,0.6568627450980392,0.652027027027027,0.615702479338843,0.6391752577319587,0.6174757281553398,0.5938566552901025,0.6453382084095064,0.5800000000000001,0.6660714285714285,0.6032786885245902,0.6337209302325582,0.5214521452145214,0.6556169429097606,0.4797297297297297,0.6713532513181019,0.4657980456026059,0.6811352253756261,0.4640718562874252,0.653846153846154,0.5384615384615384,0.6618444846292948,0.574750830564784,0.6469500924214417,0.6456456456456456,0.6435272045028142,0.6861111111111111,0.6771217712177122,0.5636942675159236,0.6813380281690141,0.6,0.6543438077634011,0.6449511400651466,0.6443594646271511,0.6555183946488294,0.6987740805604203,0.6019417475728155,0.6867469879518072,0.6290322580645162,0.6714801444043321,0.6612903225806451,0.662962962962963,0.6601307189542485
cursor,4.png,0.6882352941176471,0.8141891891891893,0.6466942148760331,0.8006872852233677,0.658252427184466,0.7372013651877133,0.6946983546617916,0.7200000000000001,0.7142857142857142,0.7344262295081967,0.6686046511627907,0.6666666666666666,0.6887661141804788,0.6351351351351351,0.6994727592267135,0.6091205211726385,0.7045075125208682,0.592814371257485,0.6942307692307693,0.6794871794871795,0.7106690777576853,0.6744186046511628,0.6968576709796672,0.7177177177177176,0.6941838649155723,0.7694444444444444,0.7214022140221402,0.713375796178344,0.727112676056338,0.7322580645161291,0.7005545286506469,0.7654723127035831,0.6902485659655831,0.7959866220735785,0.7390542907180385,0.766990291262136,0.7246127366609294,0.7838709677419355,0.7129963898916968,0.8096774193548387,0.7092592592592593,0.8267973856209151
cursor,5.png,0.6843137254901961,0.5506756756756757,0.6384297520661157,0.5395189003436426,0.6368932038834951,0.46075085324232085,0.6672760511882998,0.4166666666666667,0.6946428571428571,0.43278688524590164,0.6434108527131783,0.4191419141914191,0.6500920810313076,0.3885135135135135,0.6555360281195078,0.37785016286644957,0.662771285475793,0.38323353293413176,0.6634615384615385,0.4326923076923077,0.6708860759493671,0.42857142857142855,0.6580406654343808,0.5225225225225225,0.6622889305816135,0.5861111111111111,0.6881918819188192,0.45222929936305734,0.6971830985915494,0.4483870967741935,0.6709796672828096,0.504885993485342,0.6653919694072657,0.5284280936454849,0.712784588441331,0.4854368932038835,0.7005163511187608,0.48387096774193555,0.6895306859205776,0.5225806451612903,0.6888888888888889,0.5359477124183006
cursor,6.png,0.676470588235294,0.5439189189189189,0.6363636363636364,0.5120274914089347,0.6388349514563106,0.46075085324232085,0.6654478976234004,0.4266666666666667,0.6892857142857143,0.43278688524590164,0.6453488372093024,0.42244224422442245,0.6556169429097606,0.38175675675675674,0.6643233743409489,0.37133550488599354,0.6694490818030051,0.3802395209580839,0.6615384615384616,0.4358974358974359,0.674502712477396,0.4318936877076412,0.6617375231053604,0.5135135135135135,0.6604127579737336,0.5777777777777777,0.6863468634686347,0.4585987261146497,0.6954225352112676,0.45161290322580644,0.6709796672828096,0.498371335504886,0.6596558317399618,0.5284280936454849,0.7057793345008756,0.49838187702265374,0.6970740103270223,0.49354838709677423,0.6859205776173285,0.5193548387096774,0.6777777777777778,0.5359477124183006
cursor,7.png,0.6666666666666666,0.581081081081081,0.628099173553719,0.5601374570446735,0.629126213592233,0.5119453924914676,0.6526508226691042,0.4833333333333334,0.6732142857142857,0.4852459016393442,0.6395348837209303,0.45874587458745875,0.6500920810313076,0.41554054054054057,0.6590509666080843,0.40065146579804567,0.664440734557596,0.4011976047904192,0.6576923076923078,0.47435897435897434,0.6654611211573237,0.4717607973421927,0.6487985212569316,0.5495495495495495,0.6472795497185742,0.6083333333333333,0.6826568265682657,0.5,0.6866197183098592,0.5032258064516129,0.6598890942698705,0.5537459283387622,0.6500956022944551,0.5785953177257525,0.7040280210157619,0.540453074433657,0.6901893287435457,0.5387096774193549,0.6768953068592058,0.5709677419354838,0.6685185185185185,0.5849673202614379
cursor,8.png,0.6196078431372549,0.5844594594594594,0.5743801652892562,0.5670103092783505,0.570873786407767,0.5290102389078498,0.5850091407678245,0.5,0.6071428571428571,0.4983606557377049,0.5813953488372093,0.4554455445544554,0.5911602209944752,0.41554054054054057,0.5992970123022846,0.40065146579804567,0.6043405676126878,0.4041916167664671,0.601923076923077,0.4615384615384615,0.6003616636528029,0.4850498338870432,0.5878003696857671,0.5645645645645645,0.5909943714821764,0.6138888888888889,0.6291512915129152,0.48089171974522293,0.625,0.5096774193548387,0.5988909426987061,0.5570032573289903,0.592734225621415,0.5719063545150501,0.6549912434325744,0.5177993527508091,0.6299483648881239,0.5516129032258065,0.6155234657039711,0.5870967741935483,0.6111111111111112,0.5915032679738562
cursor,9.png,0.592156862745098,0.5675675675675675,0.5454545454545454,0.5532646048109966,0.5398058252427185,0.515358361774744,0.5539305301645339,0.4866666666666667,0.575,0.4918032786885246,0.5523255813953488,0.4389438943894389,0.5598526703499079,0.3986486486486487,0.5659050966608083,0.3876221498371336,0.5726210350584308,0.3922155688622755,0.5711538461538462,0.4455128205128205,0.566003616636528,0.4717607973421927,0.55452865064695,0.5525525525525525,0.5590994371482176,0.6027777777777777,0.5996309963099631,0.46496815286624205,0.5897887323943662,0.4967741935483871,0.5674676524953789,0.5439739413680782,0.5621414913957935,0.5585284280936454,0.626970227670753,0.5016181229773463,0.5989672977624785,0.5322580645161291,0.5866425992779783,0.567741935483871,0.5851851851851853,0.5751633986928105
cursor,10.png,0.5235294117647058,0.5,0.4793388429752066,0.5154639175257731,0.47572815533980584,0.4914675767918089,0.4844606946983547,0.4633333333333334,0.5035714285714286,0.45901639344262296,0.48062015503875966,0.43234323432343236,0.4843462246777164,0.4222972972972973,0.49384885764499115,0.4625407166123779,0.5041736227045076,0.5,0.49807692307692314,0.4230769230769231,0.49547920433996384,0.43853820598006643,0.48798521256931604,0.5075075075075075,0.49343339587242024,0.5666666666666667,0.5313653136531366,0.4299363057324841,0.5211267605633803,0.45806451612903226,0.5009242144177449,0.498371335504886,0.4933078393881453,0.5183946488294314,0.563922942206655,0.45307443365695793,0.53184165232358,0.49677419354838714,0.5180505415162455,0.532258064516129,0.5111111111111111,0.5457516339869282
